City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Maningrida,AU,2021-10-02 22:31:49,-12.0667,134.2667,82.08,77,75,7.78
297,Magadi,IN,2021-10-02 22:31:49,12.9667,77.2333,71.94,96,70,6.26
298,Wajima,JP,2021-10-02 22:31:50,37.4,136.9,70.68,75,3,3.85
299,Svetlaya,RU,2021-10-02 22:31:50,46.5389,138.3297,50.68,57,6,5.14
300,Ucluelet,CA,2021-10-02 22:28:10,48.9329,-125.5528,56.08,92,100,1.01
301,Coquimbo,CL,2021-10-02 22:31:21,-29.9533,-71.3436,58.73,67,0,16.11
302,Te Anau,NZ,2021-10-02 22:31:51,-45.4167,167.7167,52.29,66,100,0.36
303,Hualmay,PE,2021-10-02 22:31:51,-11.0964,-77.6139,63.25,83,42,8.77
304,Itoman,JP,2021-10-02 22:29:25,26.1247,127.6694,81.37,79,20,1.14
305,Kavieng,PG,2021-10-02 22:31:51,-2.5744,150.7967,83.5,68,94,5.97
306,Bethanien,NA,2021-10-02 22:31:52,-26.502,17.1583,50.2,70,0,8.63
307,Saint-Leu,RE,2021-10-02 22:31:52,-21.15,55.2833,70.63,70,5,2.3
308,Touros,BR,2021-10-02 22:31:52,-5.1989,-35.4608,79.7,80,6,13.42
309,Egvekinot,RU,2021-10-02 22:31:53,66.3167,-179.1667,16.0,91,33,2.71
310,Entre Rios,BR,2021-10-02 22:31:53,-11.9419,-38.0844,70.39,96,0,5.66
311,Aljezur,PT,2021-10-02 22:31:53,37.3191,-8.8033,65.23,96,99,6.62
312,Riyadh,SA,2021-10-02 22:31:51,24.6877,46.7219,80.74,14,20,5.48
313,Tacoronte,ES,2021-10-02 22:31:54,28.4769,-16.4102,75.52,63,0,1.14
314,Ternate,ID,2021-10-02 22:31:54,0.8,127.4,79.79,77,100,0.83
315,Manta,EC,2021-10-02 22:31:54,-0.95,-80.7333,76.78,69,75,13.8
316,Lorengau,PG,2021-10-02 22:31:54,-2.0226,147.2712,84.07,68,100,4.63
317,Dawson Creek,CA,2021-10-02 22:31:55,55.7666,-120.2362,54.75,32,1,26.46
318,Emerald,AU,2021-10-02 22:31:55,-23.5333,148.1667,70.34,43,0,5.75
319,Paamiut,GL,2021-10-02 22:31:55,61.994,-49.6678,40.35,69,24,10.87
320,Chingirlau,KZ,2021-10-02 22:31:56,51.095,54.0814,49.35,60,92,6.06
321,Adolfo Lopez Mateos,MX,2021-10-02 22:31:56,28.4667,-107.3,74.93,37,42,11.14
322,Kjollefjord,NO,2021-10-02 22:31:57,70.9457,27.3465,50.0,87,100,19.86
323,Osa,RU,2021-10-02 22:31:58,57.2829,55.4567,40.66,90,100,3.89
324,Libreville,GA,2021-10-02 22:31:58,0.3925,9.4537,78.82,89,75,9.22
325,Guatire,VE,2021-10-02 22:31:58,10.4762,-66.5427,81.1,94,49,2.89
326,Auki,SB,2021-10-02 22:31:59,-8.7676,160.7034,81.82,80,93,2.13
327,Kyshtovka,RU,2021-10-02 22:31:59,56.555,76.6271,33.89,99,100,5.77
328,Dunedin,NZ,2021-10-02 22:31:59,-45.8742,170.5036,54.81,75,95,7.0
329,Santa Cruz,BO,2021-10-02 22:28:37,-17.8,-63.1667,90.86,48,20,19.57
330,Kotka,FI,2021-10-02 22:32:00,60.4664,26.9458,42.06,83,18,15.5
331,Rybnoye,RU,2021-10-02 22:32:00,54.7256,39.5119,37.72,80,68,2.51
332,Evanston,US,2021-10-02 22:32:00,42.0411,-87.6901,74.44,86,75,1.01
333,Vestmanna,FO,2021-10-02 22:32:01,62.1564,-7.1664,47.32,93,75,14.97
334,Talnakh,RU,2021-10-02 22:32:01,69.4865,88.3972,16.36,92,61,1.61
335,Axim,GH,2021-10-02 22:32:01,4.8699,-2.2405,77.11,89,94,7.58
336,Krasnyy Yar,RU,2021-10-02 22:32:02,46.5331,48.3456,40.93,56,0,7.72
337,Yuli,NG,2021-10-02 22:29:00,9.6989,10.2744,76.91,86,100,4.92
338,Novopskov,UA,2021-10-02 22:32:02,49.5464,39.0899,45.05,57,0,5.79
339,Porto Santo,PT,2021-10-02 22:32:03,33.072,-16.3415,70.3,73,75,9.22
340,Belaya Gora,RU,2021-10-02 22:32:03,68.5333,146.4167,25.7,84,91,8.48
341,Tromso,NO,2021-10-02 22:30:21,69.6496,18.957,55.42,67,90,1.99
342,East London,ZA,2021-10-02 22:31:26,-33.0153,27.9116,54.61,57,37,20.31
343,Praia Da Vitoria,PT,2021-10-02 22:32:03,38.7333,-27.0667,73.65,88,75,14.16
344,Bassano,CA,2021-10-02 22:32:04,50.7834,-112.4685,72.79,16,58,15.14
345,Nosy Varika,MG,2021-10-02 22:32:04,-20.5833,48.5333,67.05,91,12,8.03
346,Ialibu,PG,2021-10-02 22:32:04,-6.2821,143.9935,63.23,97,98,1.03
347,Nikolayevskaya,RU,2021-10-02 22:32:05,47.6139,41.5023,46.62,55,80,10.45
348,Namibe,AO,2021-10-02 22:32:05,-15.1961,12.1522,59.79,86,3,6.06
349,Lenger,KZ,2021-10-02 22:32:05,42.183,69.8839,38.64,43,0,3.74
350,Robertsport,LR,2021-10-02 22:32:06,6.7533,-11.3686,77.77,86,100,4.0
351,Nyurba,RU,2021-10-02 22:32:06,63.2842,118.3319,26.65,88,60,0.27
352,Port Hueneme,US,2021-10-02 22:32:06,34.1478,-119.1951,98.87,45,20,9.22
353,Seoul,KR,2021-10-02 22:32:07,37.5683,126.9778,65.64,100,1,5.75
354,Iwaki,JP,2021-10-02 22:32:07,37.05,140.8833,73.24,67,0,1.99
355,Souillac,MU,2021-10-02 22:32:07,-20.5167,57.5167,71.37,94,40,14.97
356,Jiayuguan,CN,2021-10-02 22:32:08,39.8167,98.3,41.0,51,89,5.06
357,Bahar,IR,2021-10-02 22:32:08,34.9072,48.4414,57.07,49,0,3.98
358,Asau,RO,2021-10-02 22:31:37,46.4333,26.4,44.76,69,0,2.86
359,Kysyl-Syr,RU,2021-10-02 22:32:08,63.8986,122.7617,27.03,80,20,3.69
360,Galich,RU,2021-10-02 22:32:09,58.3797,42.3475,43.3,84,100,1.14
361,Ambon,ID,2021-10-02 22:32:09,-3.6954,128.1814,78.94,94,40,3.44
362,Sangar,RU,2021-10-02 22:32:09,63.9242,127.4739,29.66,80,6,1.63
363,Bengkulu,ID,2021-10-02 22:32:10,-3.8004,102.2655,73.74,89,60,4.29
364,Gold Coast,AU,2021-10-02 22:29:19,-28.0,153.4333,73.47,55,35,1.01
365,Vardo,NO,2021-10-02 22:32:10,70.3705,31.1107,49.12,84,99,27.49
366,Ambulu,ID,2021-10-02 22:32:10,-8.345,113.6058,75.51,83,92,2.04
367,Aykhal,RU,2021-10-02 22:32:11,66.0,111.5,26.62,51,95,2.37
368,Barranca,PE,2021-10-02 22:32:11,-10.75,-77.7667,63.0,81,37,8.32
369,Baripada,IN,2021-10-02 22:32:11,21.935,86.7214,78.12,87,33,3.0
370,Antofagasta,CL,2021-10-02 22:30:31,-23.65,-70.4,58.28,81,25,8.61
371,College,US,2021-10-02 22:32:12,64.8569,-147.8028,35.58,95,90,0.0
372,Dholka,IN,2021-10-02 22:32:12,22.7167,72.4667,80.98,72,81,5.97
373,Thompson,CA,2021-10-02 22:32:12,55.7435,-97.8558,60.96,63,75,2.3
374,Salinopolis,BR,2021-10-02 22:27:48,-0.6136,-47.3561,81.5,70,17,13.78
375,Hami,CN,2021-10-02 22:32:13,42.8,93.45,49.89,32,100,10.92
376,Grindavik,IS,2021-10-02 22:32:13,63.8424,-22.4338,42.75,81,0,21.85
377,Krutikha,RU,2021-10-02 22:32:14,53.9599,81.2093,33.28,88,100,8.61
378,Semnan,IR,2021-10-02 22:32:14,35.5729,53.3971,63.91,55,0,4.63
379,Esna,EG,2021-10-02 22:32:02,25.2934,32.554,78.82,41,0,13.82
380,Dano,BF,2021-10-02 22:32:14,11.15,-3.0667,77.32,80,49,5.73
381,Jilemnice,CZ,2021-10-02 22:32:15,50.6089,15.5065,55.09,84,61,7.54
382,Ulaangom,MN,2021-10-02 22:32:15,49.9811,92.0667,36.68,53,91,5.12
383,Nachingwea,TZ,2021-10-02 22:32:15,-10.3833,38.7667,68.72,83,3,6.2
384,Rehoboth,NA,2021-10-02 22:32:16,-23.3167,17.0833,51.19,21,0,3.33
385,Severo-Kurilsk,RU,2021-10-02 22:32:14,50.6789,156.125,47.5,96,100,31.85
386,Kirakira,SB,2021-10-02 22:32:16,-10.4544,161.9205,82.44,78,89,2.04
387,Saint-Pierre,RE,2021-10-02 22:32:16,-21.3393,55.4781,71.24,69,0,6.91
388,Bantul,ID,2021-10-02 22:32:17,-7.8881,110.3289,75.58,83,100,4.23
389,Mogadishu,SO,2021-10-02 22:32:17,2.0371,45.3438,77.67,85,88,15.03
390,Atasu,KZ,2021-10-02 22:32:18,48.6814,71.6433,35.58,66,62,6.04
391,Awbari,LY,2021-10-02 22:32:18,26.5921,12.7805,75.61,35,88,6.62
392,Alcaniz,ES,2021-10-02 22:32:18,41.05,-0.1333,67.75,79,93,8.21
393,Progreso,MX,2021-10-02 22:32:19,21.2833,-89.6667,86.11,75,88,14.5
394,Keti Bandar,PK,2021-10-02 22:32:19,24.1447,67.4497,82.2,85,54,9.06
395,Urbano Santos,BR,2021-10-02 22:32:19,-3.2078,-43.4036,78.69,74,36,6.6
396,Saint Anthony,US,2021-10-02 22:30:28,45.0205,-93.218,70.05,93,90,0.0
397,Kushima,JP,2021-10-02 22:29:08,31.4583,131.2333,66.24,74,0,4.63
398,Mehamn,NO,2021-10-02 22:32:20,71.0357,27.8492,50.49,85,98,20.89
399,Mahanoro,MG,2021-10-02 22:32:20,-19.9,48.8,66.4,92,9,5.44
400,Batemans Bay,AU,2021-10-02 22:30:12,-35.7167,150.1833,61.92,59,8,3.65
401,Managok,PH,2021-10-02 22:32:20,8.0289,125.1886,75.15,90,88,0.4
402,Garissa,KE,2021-10-02 22:32:21,-0.4536,39.6401,75.02,78,61,15.79
403,Yerbogachen,RU,2021-10-02 22:28:53,61.2767,108.0108,23.99,93,82,2.57
404,Dunmore East,IE,2021-10-02 22:32:21,52.1514,-6.9861,47.68,83,5,17.29
405,Cardston,CA,2021-10-02 22:30:30,49.2,-113.3019,65.88,23,100,6.91
406,Katangli,RU,2021-10-02 22:30:17,51.7102,143.2326,46.42,66,2,10.63
407,Labog,PH,2021-10-02 22:32:22,9.0558,118.0495,79.05,83,86,4.03
408,Viraganur,IN,2021-10-02 22:32:22,11.4833,78.7333,76.77,86,100,2.17
409,Issaquah,US,2021-10-02 22:32:23,47.5301,-122.0326,71.49,60,20,1.01
410,Rapid City,US,2021-10-02 22:32:23,44.0805,-103.231,77.45,28,1,5.01
411,Alice Springs,AU,2021-10-02 22:32:23,-23.7,133.8833,65.75,48,0,12.66
412,Olavarria,AR,2021-10-02 22:31:08,-36.8927,-60.3225,54.01,85,55,8.79
413,Comodoro Rivadavia,AR,2021-10-02 22:32:24,-45.8667,-67.5,53.46,37,20,6.91
414,Mutis,CO,2021-10-02 22:32:24,6.2262,-77.4044,80.13,83,86,4.61
415,Mount Gambier,AU,2021-10-02 22:32:24,-37.8333,140.7667,53.51,94,75,9.22
416,Ixtapa,MX,2021-10-02 22:32:25,20.7,-105.2,86.23,70,40,9.22
417,Altamont,US,2021-10-02 22:32:25,42.2068,-121.7372,79.39,23,1,1.99
418,Baruun-Urt,MN,2021-10-02 22:32:25,46.6806,113.2792,35.74,93,95,9.15
419,Mokhsogollokh,RU,2021-10-02 22:32:26,61.4681,128.9203,28.38,82,14,1.19
420,Oliveira,BR,2021-10-02 22:32:26,-20.6964,-44.8272,70.09,78,92,5.53
421,Ayan,RU,2021-10-02 22:32:26,56.45,138.1667,42.13,61,65,5.23
422,Jijiga,ET,2021-10-02 22:32:27,9.35,42.8,64.74,78,25,5.06
423,Kalmunai,LK,2021-10-02 22:32:27,7.4167,81.8167,78.15,83,68,5.35
424,Araceli,PH,2021-10-02 22:32:27,10.5529,119.9913,77.9,87,100,8.3
425,Gezing,AT,2021-10-02 22:32:28,47.9178,13.1299,53.35,92,42,9.22
426,Brandon,US,2021-10-02 22:32:28,27.9378,-82.2859,88.9,55,40,5.99
427,Langsa,ID,2021-10-02 22:32:28,4.4683,97.9683,74.35,96,100,2.3
428,Zeya,RU,2021-10-02 22:30:21,53.75,127.2667,35.15,64,44,1.63
429,Mlandizi,TZ,2021-10-02 22:32:29,-6.7,38.7333,70.52,88,75,1.45
430,Chicama,PE,2021-10-02 22:32:29,-7.8447,-79.1469,61.34,76,11,7.99
431,Xai-Xai,MZ,2021-10-02 22:32:29,-25.0519,33.6442,72.68,79,94,2.08
432,Coahuayana,MX,2021-10-02 22:32:30,18.7333,-103.6833,87.28,71,46,4.34
433,San Pedro,PH,2021-10-02 22:32:30,14.35,121.0167,80.1,87,75,0.0
434,Port Augusta,AU,2021-10-02 22:32:30,-32.5,137.7667,61.7,55,50,17.81
435,Bonnyville,CA,2021-10-02 22:31:49,54.2668,-110.735,64.2,24,100,10.49
436,Bud,US,2021-10-02 22:32:31,39.447,-86.1758,71.85,97,100,10.07
437,Tala,EG,2021-10-02 22:32:31,30.6803,30.9429,69.85,71,12,6.6
438,Broken Hill,AU,2021-10-02 22:32:11,-31.95,141.4333,64.11,39,98,14.97
439,Colombo,LK,2021-10-02 22:29:33,6.9319,79.8478,75.15,86,42,5.21
440,Nyimba,ZM,2021-10-02 22:32:32,-14.5566,30.8149,77.34,38,8,2.73
441,Hattiesburg,US,2021-10-02 22:28:27,31.3271,-89.2903,78.73,90,40,3.44
442,Sobolevo,RU,2021-10-02 22:32:32,54.4299,31.8996,42.93,80,100,6.76
443,Nampa,US,2021-10-02 22:32:32,43.5407,-116.5635,80.11,31,1,0.0
444,Khilok,RU,2021-10-02 22:31:24,51.3674,110.4676,31.17,97,100,2.3
445,Inongo,CD,2021-10-02 22:32:33,-1.95,18.2667,72.21,87,100,4.21
446,Jiaohe,CN,2021-10-02 22:32:33,43.7286,127.3447,49.23,84,99,2.84
447,Aswan,EG,2021-10-02 22:32:33,24.0934,32.907,79.9,27,0,12.66
448,Lyndon,US,2021-10-02 22:32:34,38.2567,-85.6016,79.48,71,75,5.01
449,Marsh Harbour,BS,2021-10-02 22:32:34,26.5412,-77.0636,80.83,58,13,17.38
450,Fort Frances,CA,2021-10-02 22:30:14,48.5999,-93.4003,62.17,77,90,5.75
451,Sao Jose Da Coroa Grande,BR,2021-10-02 22:31:41,-8.8978,-35.1478,76.03,87,13,9.66
452,La Suiza,CR,2021-10-02 22:32:35,9.8524,-83.6133,79.05,96,100,1.77
453,Filingue,NE,2021-10-02 22:32:35,14.3521,3.3168,91.11,20,0,5.12
454,Edea,CM,2021-10-02 22:32:35,3.8,10.1333,76.78,98,52,0.36
455,Veraval,IN,2021-10-02 22:32:36,20.9,70.3667,79.81,84,99,6.67
456,Kashan,IR,2021-10-02 22:32:36,33.9831,51.4364,71.35,36,0,0.83
457,Prado,BR,2021-10-02 22:32:36,-17.3411,-39.2208,76.12,83,0,16.26
458,Bam,IR,2021-10-02 22:28:52,29.106,58.357,79.38,17,65,12.86
459,Bartica,GY,2021-10-02 22:32:37,6.4,-58.6167,82.72,78,95,5.39
460,Abu Kamal,SY,2021-10-02 22:32:37,34.4506,40.9171,81.0,22,0,8.48
461,Erdenet,MN,2021-10-02 22:32:37,49.0333,104.0833,28.4,92,97,1.74
462,Buzmeyin,TM,2021-10-02 22:32:38,38.0507,58.2056,51.53,40,20,2.3
463,Bulgan,MN,2021-10-02 22:32:38,48.8125,103.5347,30.47,87,92,1.54
464,Porto Novo,BJ,2021-10-02 22:32:38,6.4965,2.6036,82.22,91,38,6.49
465,Nouadhibou,MR,2021-10-02 22:32:38,20.931,-17.0347,78.78,61,69,10.36
466,Torbay,CA,2021-10-02 22:32:39,47.6666,-52.7314,57.27,84,75,6.91
467,Winnemucca,US,2021-10-02 22:28:03,40.973,-117.7357,78.85,8,1,3.44
468,Barra Do Corda,BR,2021-10-02 22:32:39,-5.5,-45.25,77.61,77,100,2.42
469,Basar,IN,2021-10-02 22:32:40,27.9833,94.6667,67.84,99,88,2.15
470,Sistranda,NO,2021-10-02 22:32:40,63.7256,8.834,55.9,76,81,7.0
471,Jalu,LY,2021-10-02 22:32:22,29.0331,21.5482,71.22,46,0,8.41
472,Celestun,MX,2021-10-02 22:32:40,20.8667,-90.4,83.5,72,61,14.88
473,Coos Bay,US,2021-10-02 22:32:41,43.3665,-124.2179,74.32,77,1,20.71
474,Bunog,PH,2021-10-02 22:32:41,9.1403,117.7817,79.95,83,91,3.96
475,Zhigansk,RU,2021-10-02 22:32:41,66.7697,123.3711,26.19,88,17,9.86
476,Maltahohe,NA,2021-10-02 22:32:42,-24.8333,16.9833,52.18,34,0,12.68
477,Hambantota,LK,2021-10-02 22:31:23,6.1241,81.1185,78.6,84,64,10.31
478,Budelsdorf,DE,2021-10-02 22:32:42,54.3167,9.6833,59.22,58,100,7.0
479,Soe,ID,2021-10-02 22:32:42,-9.8607,124.284,70.66,78,95,2.77
480,Palora,EC,2021-10-02 22:32:43,-1.7,-77.9333,78.91,81,93,3.02
481,Lagos,NG,2021-10-02 22:32:43,6.5833,3.75,80.92,95,65,3.71
482,Valle De Allende,MX,2021-10-02 22:32:43,26.9333,-105.4,75.49,41,100,8.97
483,Colares,PT,2021-10-02 22:32:44,38.7992,-9.4469,69.33,80,71,8.99
484,Pontianak,ID,2021-10-02 22:32:44,-0.0333,109.3333,76.98,94,20,0.0
485,Jumla,NP,2021-10-02 22:32:44,29.2747,82.1838,53.71,90,62,4.21
486,Komsomolskiy,UZ,2021-10-02 22:32:45,40.4272,71.7189,54.32,47,96,4.61
487,Suntar,RU,2021-10-02 22:32:45,62.1444,117.6319,27.19,71,75,0.65
488,Constitucion,CL,2021-10-02 22:32:45,-35.3333,-72.4167,52.97,57,0,16.11
489,Monroe,US,2021-10-02 22:31:31,43.1501,-77.6831,73.02,55,75,10.36
490,San Severino Marche,IT,2021-10-02 22:32:46,43.2281,13.1802,64.22,84,51,2.26
491,Rundu,NA,2021-10-02 22:32:46,-17.9333,19.7667,65.89,16,3,2.8
492,Pampa,US,2021-10-02 22:32:46,35.5362,-100.9599,73.56,46,75,9.22
493,Grand Gaube,MU,2021-10-02 22:28:40,-20.0064,57.6608,71.38,78,32,7.0
494,Riberalta,BO,2021-10-02 22:32:47,-10.9833,-66.1,93.4,49,75,6.91
495,Barra Patuca,HN,2021-10-02 22:32:47,15.8,-84.2833,82.54,75,5,7.49
496,Mondovi,IT,2021-10-02 22:32:47,44.396,7.8176,64.36,100,91,1.41
497,Roros,NO,2021-10-02 22:32:48,62.5747,11.3842,42.64,100,100,1.14
498,Mormugao,IN,2021-10-02 22:32:48,15.4,73.8,77.25,90,99,4.5
499,Andenes,NO,2021-10-02 22:32:48,69.3143,16.1194,53.08,82,90,8.05
500,Prince Rupert,CA,2021-10-02 22:32:49,54.3161,-130.3201,51.49,77,90,14.97
501,Montabaur,DE,2021-10-02 22:32:49,50.4333,7.8333,65.21,67,100,12.53
502,Maumere,ID,2021-10-02 22:32:49,-8.6199,122.2111,80.11,77,90,9.28
503,Sinop,TR,2021-10-02 22:32:50,41.7711,34.8709,47.73,86,19,3.13
504,Timmins,CA,2021-10-02 22:29:58,48.4669,-81.3331,53.42,100,90,4.61
505,Simoes,BR,2021-10-02 22:30:16,-7.5989,-40.8178,86.36,29,94,7.31
506,Okahandja,NA,2021-10-02 22:32:50,-21.9833,16.9167,61.83,30,0,1.88
507,Slave Lake,CA,2021-10-02 22:32:51,55.2834,-114.769,51.78,58,90,8.05
508,Yemelyanovo,RU,2021-10-02 22:32:51,56.1681,92.6767,31.01,100,70,2.24
509,Seka,TH,2021-10-02 22:32:51,17.9285,103.9552,75.45,90,100,2.86
510,Yenagoa,NG,2021-10-02 22:32:51,4.9247,6.2642,75.6,94,100,4.07
511,Abha,SA,2021-10-02 22:32:52,18.2164,42.5053,66.02,48,0,0.0
512,Port Lincoln,AU,2021-10-02 22:30:28,-34.7333,135.8667,56.03,80,97,27.2
513,Oriximina,BR,2021-10-02 22:32:52,-1.7656,-55.8661,71.83,93,95,4.38
514,Sassandra,CI,2021-10-02 22:32:52,4.95,-6.0833,75.63,92,96,3.22
515,Clyde River,CA,2021-10-02 22:31:16,70.4692,-68.5914,44.83,65,90,16.11
516,Puerto Escondido,MX,2021-10-02 22:32:53,15.85,-97.0667,88.63,58,40,5.75
517,Malakal,SS,2021-10-02 22:30:18,9.5334,31.6605,69.75,95,72,4.16
518,Corowa,AU,2021-10-02 22:32:53,-36.0333,146.3833,55.33,97,85,4.74
519,Faanui,PF,2021-10-02 22:32:54,-16.4833,-151.75,79.5,69,7,13.89
520,Buloh Kasap,MY,2021-10-02 22:32:54,2.5536,102.764,76.91,93,100,2.46
521,Spearfish,US,2021-10-02 22:28:26,44.4908,-103.8594,75.09,24,1,1.99
522,Northam,GB,2021-10-02 22:32:54,51.0333,-4.2167,52.61,79,100,9.8
523,Nantucket,US,2021-10-02 22:29:46,41.2835,-70.0995,66.99,80,29,20.74
524,Tacna,PE,2021-10-02 22:32:55,-18.0056,-70.2483,59.2,72,40,11.5
525,Kichera,RU,2021-10-02 22:32:55,55.9375,110.0997,32.76,76,11,4.34
526,Podgornoye,RU,2021-10-02 22:32:55,51.735,39.1496,41.22,93,11,4.47
527,Natal,BR,2021-10-02 22:32:56,-5.795,-35.2094,79.45,83,20,8.05
528,Alyangula,AU,2021-10-02 22:30:13,-13.8483,136.4192,80.47,83,75,6.91
529,Tiznit,MA,2021-10-02 22:32:56,29.5833,-9.5,73.76,36,0,3.74
530,Magnor,SE,2021-10-02 22:32:56,59.9511,12.1996,51.53,98,100,8.48
531,Chibombo,ZM,2021-10-02 22:32:57,-14.6569,28.0706,74.19,38,66,1.97
532,Seymchan,RU,2021-10-02 22:32:57,62.8833,152.4333,27.84,91,61,1.14
533,Walvis Bay,NA,2021-10-02 22:32:57,-22.9575,14.5053,55.09,82,0,8.05
534,Yiyang,CN,2021-10-02 22:32:58,28.5892,112.3283,78.06,71,4,6.96
535,Peleduy,RU,2021-10-02 22:32:58,59.6289,112.7406,23.25,98,79,1.97
536,Clarence Town,AU,2021-10-02 22:32:58,-32.5833,151.7833,70.34,51,0,11.45
537,Itarema,BR,2021-10-02 22:32:58,-2.9248,-39.9167,78.82,81,8,16.15
538,Olinda,BR,2021-10-02 22:30:51,-8.0089,-34.8553,80.33,78,0,5.75
539,Luzhou,CN,2021-10-02 22:32:59,28.8724,105.4405,77.36,83,0,2.28
540,La Sarre,CA,2021-10-02 22:31:51,48.8002,-79.1996,53.13,79,99,5.39
541,Road Town,VG,2021-10-02 22:32:59,18.4167,-64.6167,84.24,74,40,8.05
542,Nelson Bay,AU,2021-10-02 22:33:00,-32.7167,152.15,69.3,69,0,13.96
543,Joshimath,IN,2021-10-02 22:33:00,30.5667,79.5667,64.08,88,87,0.38
544,Smithers,CA,2021-10-02 22:30:28,54.7804,-127.1743,50.32,57,40,11.5
545,Cuajinicuilapa,MX,2021-10-02 22:33:00,16.4667,-98.4167,82.67,83,37,4.47
546,Mana,GF,2021-10-02 22:33:01,5.6592,-53.7767,79.54,84,99,10.63
547,Zhuanghe,CN,2021-10-02 22:33:01,39.7008,122.9911,70.47,93,100,12.66
